Id,Season,Area,unit_area_production(qui/ha),Latitude(N),Longitude(E)
2361,Kharif,3.0,1.3333333333333333,26.916194,75.820349
2362,Kharif,1.0,1.0,26.916194,75.820349
2363,Kharif,5.0,1.2,26.916194,75.820349
2364,Kharif,23.0,1.391304347826087,26.916194,75.820349
2365,Kharif,2.0,1.5,25.347600600000003,72.6260916
2366,Kharif,2.0,1.0,25.347600600000003,72.6260916
2367,Kharif,1.0,1.0,25.347600600000003,72.6260916
2368,Kharif,139600.0,1.2299426934097422,24.416667,76.25
2369,Kharif,188269.0,1.2503279881446228,24.416667,76.25
2370,Kharif,190881.0,1.1806622974523395,24.416667,76.25
2371,Kharif,213375.0,0.5309338019917985,24.416667,76.25
2372,Kharif,201963.0,1.0911057966063091,24.416667,76.25
2373,Kharif,152994.0,0.4980783560139613,24.416667,76.25
2374,Kharif,138602.0,1.1921833739772876,24.416667,76.25
2375,Kharif,189406.0,1.3869465592431074,24.416667,76.25
2376,Kharif,205629.0,1.029446235696327,24.416667,76.25
2377,Kharif,203288.0,1.1964405178859552,24.416667,76.25
2378,Kharif,224695.0,1.3810276152117316,24.416667,76.25
2379,Kharif,236786.0,0.9699137617933492,24.416667,76.25
2380,Kharif,243664.0,1.2056684614879507,24.416667,76.25
2381,Kharif,240086.0,1.3193855535099923,24.416667,76.25
2382,Kharif,3.0,1.3333333333333333,26.2967719,73.0351433
2383,Kharif,55.0,1.3090909090909093,26.51626005,77.0559097803785
2384,Kharif,17.0,1.2352941176470589,26.51626005,77.0559097803785
2385,Kharif,12.0,0.6666666666666666,26.51626005,77.0559097803785
2386,Kharif,2.0,1.5,26.51626005,77.0559097803785
2387,Kharif,1.0,1.0,26.51626005,77.0559097803785
2388,Kharif,1.0,1.0,26.51626005,77.0559097803785
2389,Kharif,2.0,1.0,26.51626005,77.0559097803785
2390,Kharif,6.0,1.1666666666666667,26.51626005,77.0559097803785
2391,Kharif,19.0,1.368421052631579,26.51626005,77.0559097803785
2392,Kharif,105900.0,1.4825306893295562,25.0,76.5
2393,Kharif,153585.0,1.4246313116515286,25.0,76.5
2394,Kharif,72979.0,1.1534139958070129,25.0,76.5
2395,Kharif,136279.0,0.9496620902706948,25.0,76.5
2396,Kharif,145228.0,1.1158041149089708,25.0,76.5
2397,Kharif,85161.0,0.33260530054837306,25.0,76.5
2398,Kharif,105505.0,1.6095540495711105,25.0,76.5
2399,Kharif,118412.0,1.60049657129345,25.0,76.5
2400,Kharif,127319.0,1.3174231654348527,25.0,76.5
2401,Kharif,75361.0,1.309019253990791,25.0,76.5
2402,Kharif,124405.0,1.5817129536594188,25.0,76.5
2403,Kharif,132164.0,0.844534063738991,25.0,76.5
2404,Kharif,122293.0,1.1904769692459911,25.0,76.5
2405,Kharif,112195.0,1.3687597486519008,25.0,76.5
2406,Kharif,2.0,1.5,27.023796899999997,74.20372009999998
2407,Kharif,1.0,1.0,27.023796899999997,74.20372009999998
2408,Kharif,1.0,1.0,27.023796899999997,74.20372009999998
2409,Kharif,1.0,1.0,27.023796899999997,74.20372009999998
2410,Kharif,1.0,1.0,27.023796899999997,74.20372009999998
2411,Kharif,1.0,1.0,25.75,73.5
2412,Kharif,4.0,1.25,25.75,73.5
2413,Kharif,2.0,1.0,25.75,73.5
2414,Kharif,6.0,0.5,25.75,73.5
2415,Kharif,2.0,1.5,25.75,73.5
2416,Kharif,20.0,1.45,25.75,73.5
2417,Kharif,5.0,1.2,25.75,73.5
2418,Kharif,5.0,1.2,25.75,73.5
2419,Kharif,2.0,1.5,25.75,73.5
2420,Kharif,1.0,1.0,25.75,73.5
2421,Kharif,98225.0,1.211035886994146,24.0333495,74.7801315
2422,Kharif,99490.0,1.564157201728817,24.0333495,74.7801315
2423,Kharif,101124.0,1.3513310391202882,24.0333495,74.7801315
2424,Kharif,16.0,1.3125,25.29331955,73.825508490286
2425,Kharif,18.0,1.2222222222222223,25.29331955,73.825508490286
2426,Kharif,3.0,0.6666666666666666,25.29331955,73.825508490286
2427,Kharif,4.0,1.0,25.29331955,73.825508490286
2428,Kharif,14.0,1.4285714285714286,25.29331955,73.825508490286
2429,Kharif,99.0,1.4242424242424243,25.29331955,73.825508490286
2430,Kharif,30.0,1.1666666666666667,25.29331955,73.825508490286
2431,Kharif,12.0,1.25,25.29331955,73.825508490286
2432,Kharif,29.0,1.3448275862068966,25.29331955,73.825508490286
2433,Kharif,1.0,1.0,25.29331955,73.825508490286
2434,Kharif,1.0,,25.29331955,73.825508490286
2435,Kharif,700.0,1.2857142857142858,26.5,76.75
2436,Kharif,4981.0,1.3153985143545472,26.5,76.75
2437,Kharif,2547.0,1.220651747153514,26.5,76.75
2438,Kharif,1762.0,0.6918274687854711,26.5,76.75
2439,Kharif,1436.0,1.091225626740947,26.5,76.75
2440,Kharif,602.0,0.5016611295681063,26.5,76.75
2441,Kharif,649.0,1.3990755007704159,26.5,76.75
2442,Kharif,772.0,1.4248704663212437,26.5,76.75
2443,Kharif,2090.0,1.1507177033492824,26.5,76.75
2444,Kharif,876.0,1.2031963470319635,26.5,76.75
2445,Kharif,1472.0,1.2105978260869563,26.5,76.75
2446,Kharif,1374.0,1.341339155749636,26.5,76.75
2447,Kharif,741.0,1.0971659919028343,26.5,76.75
2448,Kharif,786.0,1.4605597964376593,26.5,76.75
2449,Kharif,2.0,1.5,27.583333000000003,75.166667
2450,Kharif,1.0,1.0,27.583333000000003,75.166667
2451,Kharif,1.0,1.0,27.583333000000003,75.166667
2452,Kharif,8.0,1.375,24.833333,72.75
2453,Kharif,3.0,1.3333333333333333,24.833333,72.75
2454,Kharif,535.0,1.3158878504672895,26.164701899999997,75.576596
2455,Kharif,118.0,1.2203389830508475,26.164701899999997,75.576596
2456,Kharif,111.0,0.6936936936936937,26.164701899999997,75.576596
2457,Kharif,54.0,1.0925925925925926,26.164701899999997,75.576596
2458,Kharif,20.0,0.5,26.164701899999997,75.576596
2459,Kharif,20.0,1.4,26.164701899999997,75.576596
2460,Kharif,40.0,1.425,26.164701899999997,75.576596
2461,Kharif,83.0,1.144578313253012,26.164701899999997,75.576596
2462,Kharif,94.0,1.2021276595744679,26.164701899999997,75.576596
2463,Kharif,87.0,1.3448275862068966,26.164701899999997,75.576596
2464,Kharif,153.0,0.9738562091503268,26.164701899999997,75.576596
2465,Kharif,86.0,1.1744186046511629,26.164701899999997,75.576596
2466,Kharif,67.0,1.462686567164179,26.164701899999997,75.576596
2467,Kharif,500.0,1.4,24.578720999999998,73.6862571
2468,Kharif,1125.0,1.3155555555555556,24.578720999999998,73.6862571
2469,Kharif,1394.0,1.2209469153515065,24.578720999999998,73.6862571
2470,Kharif,1004.0,0.6912350597609562,24.578720999999998,73.6862571
2471,Kharif,772.0,1.0919689119170986,24.578720999999998,73.6862571
2472,Kharif,1032.0,0.500968992248062,24.578720999999998,73.6862571
2473,Kharif,936.0,1.3995726495726497,24.578720999999998,73.6862571
2474,Kharif,2073.0,1.4254703328509406,24.578720999999998,73.6862571
2475,Kharif,3974.0,1.1504781077000503,24.578720999999998,73.6862571
2476,Kharif,4555.0,1.203073545554336,24.578720999999998,73.6862571
2477,Kharif,4791.0,0.7117512001669798,24.578720999999998,73.6862571
2478,Kharif,1564.0,1.0210997442455243,24.578720999999998,73.6862571
2479,Kharif,1751.0,0.6019417475728155,24.578720999999998,73.6862571
2480,Kharif,1802.0,1.4605993340732522,24.578720999999998,73.6862571
2481,Kharif,1000.0,0.81,27.333333000000003,88.666667
2482,Kharif,1000.0,0.83,27.333333000000003,88.666667
2483,Kharif,1000.0,0.83,27.333333000000003,88.666667
2484,Kharif,1000.0,0.79,27.333333000000003,88.666667
2485,Kharif,740.0,0.7027027027027027,27.333333000000003,88.666667
2486,Kharif,740.0,0.8378378378378378,27.333333000000003,88.666667
2487,Kharif,750.0,0.8666666666666667,27.333333000000003,88.666667
2488,Kharif,750.0,0.9333333333333332,27.333333000000003,88.666667
2489,Kharif,740.0,1.0,27.333333000000003,88.666667
2490,Kharif,600.0,0.8833333333333333,27.333333000000003,88.666667
2491,Kharif,710.0,0.8873239436619719,27.333333000000003,88.666667
2492,Kharif,1040.0,0.875,27.333333000000003,88.666667
2493,Kharif,1000.0,0.965,27.333333000000003,88.666667
2494,Kharif,930.0,0.956989247311828,27.333333000000003,88.666667
2495,Kharif,920.0,0.9782608695652174,27.333333000000003,88.666667
2496,Kharif,920.0,0.9847826086956522,27.333333000000003,88.666667
2497,Kharif,1100.0,0.9854545454545456,27.333333000000003,88.666667
2498,Kharif,1120.0,1.0,27.333333000000003,88.666667
2499,Kharif,400.0,0.3875,27.666666999999997,88.5
2500,Kharif,400.0,0.665,27.666666999999997,88.5
2501,Kharif,400.0,0.6725,27.666666999999997,88.5
2502,Kharif,400.0,0.685,27.666666999999997,88.5
2503,Kharif,400.0,0.6,27.666666999999997,88.5
2504,Kharif,400.0,0.75,27.666666999999997,88.5
2505,Kharif,400.0,0.775,27.666666999999997,88.5
2506,Kharif,400.0,0.775,27.666666999999997,88.5
2507,Kharif,310.0,1.0,27.666666999999997,88.5
2508,Kharif,40.0,7.75,27.666666999999997,88.5
2509,Kharif,300.0,0.8333333333333334,27.666666999999997,88.5
2510,Kharif,630.0,0.8253968253968254,27.666666999999997,88.5
2511,Kharif,500.0,0.826,27.666666999999997,88.5
2512,Kharif,300.0,0.8333333333333334,27.666666999999997,88.5
2513,Kharif,300.0,0.8333333333333334,27.666666999999997,88.5
2514,Kharif,300.0,0.8566666666666667,27.666666999999997,88.5
2515,Kharif,300.0,0.8566666666666667,27.666666999999997,88.5
2516,Kharif,302.0,0.8609271523178808,27.666666999999997,88.5
2517,Kharif,1300.0,0.6,27.333333000000003,88.416667
2518,Kharif,1400.0,0.8428571428571429,27.333333000000003,88.416667
2519,Kharif,1400.0,0.8428571428571429,27.333333000000003,88.416667
2520,Kharif,1400.0,0.8214285714285714,27.333333000000003,88.416667
2521,Kharif,1400.0,0.8214285714285714,27.333333000000003,88.416667
2522,Kharif,1400.0,0.85,27.333333000000003,88.416667
2523,Kharif,1400.0,0.08571428571428573,27.333333000000003,88.416667
2524,Kharif,140.0,8.857142857142858,27.333333000000003,88.416667
2525,Kharif,1020.0,1.0,27.333333000000003,88.416667
2526,Kharif,1270.0,0.8740157480314961,27.333333000000003,88.416667
2527,Kharif,1300.0,0.8769230769230769,27.333333000000003,88.416667
2528,Kharif,1730.0,0.8786127167630058,27.333333000000003,88.416667
2529,Kharif,1500.0,0.88,27.333333000000003,88.416667
2530,Kharif,1450.0,0.8896551724137931,27.333333000000003,88.416667
2531,Kharif,1450.0,0.9448275862068966,27.333333000000003,88.416667
2532,Kharif,1450.0,0.9655172413793104,27.333333000000003,88.416667
2533,Kharif,1460.0,0.9657534246575342,27.333333000000003,88.416667
2534,Kharif,1310.0,0.9847328244274808,27.333333000000003,88.416667
2535,Kharif,1320.0,0.7575757575757576,27.333333000000003,88.25
2536,Kharif,1350.0,0.837037037037037,27.333333000000003,88.25
2537,Kharif,1350.0,0.8377777777777777,27.333333000000003,88.25
2538,Kharif,1350.0,0.8148148148148148,27.333333000000003,88.25
2539,Kharif,1350.0,0.7407407407407407,27.333333000000003,88.25
2540,Kharif,1350.0,0.8148148148148148,27.333333000000003,88.25
2541,Kharif,1340.0,0.8134328358208955,27.333333000000003,88.25
2542,Kharif,1340.0,0.8059701492537313,27.333333000000003,88.25
2543,Kharif,1160.0,1.0,27.333333000000003,88.25
2544,Kharif,450.0,0.8888888888888888,27.333333000000003,88.25
2545,Kharif,1290.0,0.8837209302325582,27.333333000000003,88.25
2546,Kharif,800.0,0.875,27.333333000000003,88.25
2547,Kharif,1200.0,0.8758333333333334,27.333333000000003,88.25
2548,Kharif,1190.0,0.8739495798319328,27.333333000000003,88.25
2549,Kharif,1190.0,0.9159663865546218,27.333333000000003,88.25
2550,Kharif,1210.0,0.9173553719008264,27.333333000000003,88.25
2551,Kharif,1200.0,0.9183333333333332,27.333333000000003,88.25
2552,Kharif,546.0,0.9523809523809524,27.333333000000003,88.25
2553,Kharif,19.0,,11.0018115,76.96284250000001
2554,Kharif,11.0,,10.365540800000002,77.9695854
2555,Kharif,13.0,,11.3306483,77.72765190000001
2556,Kharif,1.0,,10.9604046,78.077561
2557,Kharif,72.0,,10.764795199999998,79.84307790000001
2558,Kharif,16.0,,11.661201199999999,78.1602498
2559,Kharif,352.0,,10.786026699999999,79.1381497
2560,Kharif,41.0,,13.139435800000001,79.9073038
2561,Kharif,25.0,,8.7295261,77.68523540000001
2562,Kharif,1.0,,12.234322800000001,79.07619890000001
2563,Kharif,68.0,,8.8052602,78.1452745
2564,Kharif,11.0,,12.9071753,79.13096949999999
2565,Kharif,38558.0,0.0,19.675945199999997,78.5339895
2566,Kharif,65721.0,1.5799972611494042,19.675945199999997,78.5339895
2567,Kharif,58185.0,1.5550055856320355,19.675945199999997,78.5339895
2568,Kharif,76889.0,1.9499928468311465,19.675945199999997,78.5339895
2569,Kharif,81192.0,1.615996649916248,19.675945199999997,78.5339895
2570,Kharif,96223.0,1.2320027436267835,19.675945199999997,78.5339895
2571,Kharif,92093.0,0.5719978717166343,19.675945199999997,78.5339895
2572,Kharif,61932.0,1.370002583478654,19.675945199999997,78.5339895
2573,Kharif,58983.0,1.414000644253429,19.675945199999997,78.5339895
2574,WholeYear,113558.0,1.155999577308512,19.675945199999997,78.5339895
2575,Kharif,105907.0,0.8269991596400615,19.675945199999997,78.5339895
2576,Kharif,445.0,2.0,18.4346438,79.13226479999999
2577,Kharif,826.0,1.5290556900726393,18.4346438,79.13226479999999
2578,Kharif,61.0,1.360655737704918,18.4346438,79.13226479999999
2579,Kharif,1808.0,0.8241150442477876,18.4346438,79.13226479999999
2580,Kharif,1460.0,1.704109589041096,18.4346438,79.13226479999999
2581,Kharif,2710.0,1.6158671586715867,18.4346438,79.13226479999999
2582,WholeYear,12294.0,1.6099723442329592,18.4346438,79.13226479999999
2583,Kharif,16533.0,1.0809895360793564,18.4346438,79.13226479999999
2584,Kharif,12.0,1.6666666666666667,17.246535100000003,80.15003259999999
2585,Kharif,16.0,1.625,17.246535100000003,80.15003259999999
2586,WholeYear,91.0,1.6153846153846154,17.246535100000003,80.15003259999999
2587,Kharif,3.0,2.0,16.7434538,77.9923191
2588,Kharif,12.0,1.6666666666666667,16.7434538,77.9923191
2589,Kharif,2.0,1.5,16.7434538,77.9923191
2590,Kharif,4.0,1.0,16.7434538,77.9923191
2591,Kharif,400.0,1.58,17.9375095,78.2117449851058
2592,Kharif,4351.0,1.555044817283383,17.9375095,78.2117449851058
2593,Kharif,2964.0,2.0,17.9375095,78.2117449851058
2594,Kharif,990.0,0.7959595959595959,17.9375095,78.2117449851058
2595,Kharif,1270.0,1.2440944881889764,17.9375095,78.2117449851058
2596,Kharif,4366.0,0.21690334402198808,17.9375095,78.2117449851058
2597,Kharif,3810.0,0.9950131233595799,17.9375095,78.2117449851058
2598,Kharif,6244.0,1.1590326713645098,17.9375095,78.2117449851058
2599,WholeYear,15597.0,1.3950118612553697,17.9375095,78.2117449851058
2600,Kharif,24550.0,0.9067617107942972,17.9375095,78.2117449851058
2601,Kharif,47.0,1.5531914893617018,16.8579636,79.2174935331555
2602,Kharif,4.0,2.0,16.8579636,79.2174935331555
2603,WholeYear,8.0,1.625,16.8579636,79.2174935331555
2604,Kharif,287.0,0.0,18.6732693,78.0978477
2605,Kharif,607.0,1.579901153212521,18.6732693,78.0978477
2606,Kharif,12265.0,1.5549938850387282,18.6732693,78.0978477
2607,Kharif,14230.0,2.2739985945186225,18.6732693,78.0978477
2608,Kharif,18533.0,1.1850213133329737,18.6732693,78.0978477
2609,Kharif,44082.0,1.6580009981398305,18.6732693,78.0978477
2610,Kharif,57852.0,1.2710018668326073,18.6732693,78.0978477
2611,Kharif,58470.0,2.1049940140242858,18.6732693,78.0978477
2612,Kharif,60295.0,1.8600049755369437,18.6732693,78.0978477
2613,WholeYear,99796.0,2.159996392640988,18.6732693,78.0978477
2614,Kharif,97431.0,1.3680040233601216,18.6732693,78.0978477
2615,Rabi,117.0,1.3675213675213675,18.6732693,78.0978477
2625,Kharif,46.0,1.5652173913043481,17.9899747,79.6043994
2626,Kharif,30.0,1.3666666666666667,17.9899747,79.6043994
2627,Kharif,4.0,0.75,17.9899747,79.6043994
2628,Kharif,8.0,1.75,17.9899747,79.6043994
2629,WholeYear,150.0,1.6133333333333333,17.9899747,79.6043994
2630,Kharif,445.0,1.0808988764044944,17.9899747,79.6043994
2631,Rabi,5.0,1.0,17.9899747,79.6043994
2632,Kharif,4.0,1.0,27.1752554,78.0098161
2633,Kharif,4.0,0.5,27.1752554,78.0098161
2634,Kharif,3.0,0.6666666666666666,27.1752554,78.0098161
2635,Kharif,1.0,1.0,27.1752554,78.0098161
2636,Kharif,1.0,1.0,27.8815412,78.06902159999999
2637,Kharif,1.0,,27.8815412,78.06902159999999
2638,Kharif,25.0,1.04,25.4381302,81.8338005
2639,Kharif,24.0,0.4166666666666667,25.4381302,81.8338005
2640,Kharif,24.0,0.7916666666666666,25.4381302,81.8338005
2641,Kharif,26.0,0.5769230769230769,25.4381302,81.8338005
2642,Kharif,45.0,0.7333333333333333,25.4381302,81.8338005
2643,Kharif,2.0,1.0,26.519312899999996,79.469883825
2644,Kharif,1.0,1.0,26.519312899999996,79.469883825
2645,Kharif,1.0,1.0,26.519312899999996,79.469883825
2646,Kharif,8.0,1.0,26.519312899999996,79.469883825
2647,Kharif,1.0,1.0,26.0,83.0
2648,Kharif,1.0,1.0,26.0,83.0
2649,Kharif,2.0,1.5,26.0,83.0
2650,Kharif,32.0,1.03125,27.49816515,81.795476739734
2651,Kharif,25.0,0.4,27.49816515,81.795476739734
2652,Kharif,20.0,0.75,27.49816515,81.795476739734
2653,Kharif,15.0,0.5333333333333333,27.49816515,81.795476739734
2654,Kharif,11.0,0.7272727272727273,27.49816515,81.795476739734
2655,Kharif,7.0,0.14285714285714285,27.49816515,81.795476739734
2656,Kharif,56.0,0.4107142857142857,27.49816515,81.795476739734
2657,Kharif,20.0,0.95,27.49816515,81.795476739734
2658,Kharif,72.0,0.6666666666666666,27.49816515,81.795476739734
2659,Kharif,66.0,1.2272727272727273,27.49816515,81.795476739734
2660,Kharif,53.0,1.2452830188679245,27.49816515,81.795476739734
2661,Kharif,53.0,1.4150943396226414,27.49816515,81.795476739734
2662,Kharif,51.0,0.5686274509803921,27.49816515,81.795476739734
2663,Kharif,49.0,0.7142857142857143,27.49816515,81.795476739734
2664,Kharif,1.0,,25.833333,84.166667
2665,Kharif,2338.0,0.8071000855431993,27.1303344,80.859666
2666,Kharif,1677.0,0.4370900417412045,27.1303344,80.859666
2667,Kharif,944.0,0.7849576271186439,27.1303344,80.859666
2668,Kharif,462.0,0.5930735930735931,27.1303344,80.859666
2669,Kharif,143.0,0.7202797202797203,27.1303344,80.859666
2670,Kharif,62.0,0.16129032258064516,27.1303344,80.859666
2671,Kharif,45.0,1.0666666666666669,27.1303344,80.859666
2672,Kharif,138.0,0.4130434782608696,27.1303344,80.859666
2673,Kharif,29.0,0.7931034482758621,27.1303344,80.859666
2674,Kharif,170.0,0.976470588235294,27.1303344,80.859666
2675,Kharif,199.0,0.6683417085427136,27.1303344,80.859666
2676,Kharif,76.0,0.8684210526315791,27.1303344,80.859666
2677,Kharif,105.0,1.0571428571428572,27.1303344,80.859666
2678,Kharif,86.0,1.2325581395348837,27.1303344,80.859666
2679,Kharif,146.0,1.2534246575342465,27.1303344,80.859666
2680,Kharif,32.0,1.40625,27.1303344,80.859666
2681,Kharif,258.0,0.5736434108527132,27.1303344,80.859666
2682,Kharif,59.0,0.7118644067796609,27.1303344,80.859666
2683,Kharif,7.0,0.7142857142857143,26.93823105,81.38609761204991
2684,Kharif,1.0,1.0,26.93823105,81.38609761204991
2685,Kharif,7.0,1.0,28.3523609,79.4096542
2686,Kharif,4.0,0.75,28.3523609,79.4096542
2687,Kharif,16.0,1.0625,28.3523609,79.4096542
2688,Kharif,22.0,0.4090909090909091,28.3523609,79.4096542
2689,Kharif,16.0,0.8125,28.3523609,79.4096542
2690,Kharif,18.0,0.9444444444444444,28.3523609,79.4096542
2691,Kharif,53.0,0.6792452830188679,28.3523609,79.4096542
2692,Kharif,88.0,1.056818181818182,28.3523609,79.4096542
2693,Kharif,35.0,1.2571428571428571,28.3523609,79.4096542
2694,Kharif,25.0,1.4,28.3523609,79.4096542
2695,Kharif,1.0,1.0,26.724789,82.79326865024
2696,Kharif,9.0,1.0,29.416666999999997,78.516667
2697,Kharif,14.0,0.42857142857142855,29.416666999999997,78.516667
2698,Kharif,16.0,0.75,29.416666999999997,78.516667
2699,Kharif,3.0,1.0,29.416666999999997,78.516667
2700,Kharif,5.0,0.4,29.416666999999997,78.516667
2701,Kharif,5.0,0.8,29.416666999999997,78.516667
2702,Kharif,5.0,1.0,29.416666999999997,78.516667
2703,Kharif,16.0,0.375,28.116667,78.983333
2704,Kharif,11.0,0.7272727272727273,28.116667,78.983333
2705,Kharif,8.0,0.625,28.116667,78.983333
2706,Kharif,17.0,0.17647058823529413,28.116667,78.983333
2707,Kharif,16.0,0.4375,28.116667,78.983333
2708,Kharif,12.0,1.0,28.116667,78.983333
2709,Kharif,7.0,0.7142857142857143,28.116667,78.983333
2710,Kharif,100.0,0.81,25.2195207,81.102282425
2711,Kharif,105.0,0.4380952380952381,25.2195207,81.102282425
2712,Kharif,45.0,0.7777777777777778,25.2195207,81.102282425
2713,Kharif,25.0,0.6,25.2195207,81.102282425
2714,Kharif,20.0,0.75,25.2195207,81.102282425
2715,Kharif,5.0,1.2,25.2195207,81.102282425
2716,Kharif,13.0,0.4615384615384616,25.2195207,81.102282425
2717,Kharif,3.0,0.6666666666666666,25.2195207,81.102282425
2718,Kharif,13.0,1.0,25.2195207,81.102282425
2719,Kharif,7.0,0.7142857142857143,25.2195207,81.102282425
2720,Kharif,80.0,1.05,25.2195207,81.102282425
2721,Kharif,10.0,1.2,25.2195207,81.102282425
2722,Kharif,109.0,1.256880733944954,25.2195207,81.102282425
2723,Kharif,67.0,1.417910447761194,25.2195207,81.102282425
2724,Kharif,64.0,0.578125,25.2195207,81.102282425
2725,Kharif,63.0,0.7142857142857143,25.2195207,81.102282425
2726,Kharif,1.0,1.0,26.666666999999997,83.75
2727,Kharif,1.0,1.0,26.666666999999997,83.75
2728,Kharif,6.0,0.6666666666666666,26.666666999999997,83.75
2729,Kharif,2.0,1.0,27.5,78.75
2730,Kharif,1.0,1.0,27.5,78.75
2731,Kharif,2.0,0.5,27.5,78.75
2732,Kharif,1.0,1.0,27.5,78.75
2733,Kharif,2.0,0.5,26.806306899999996,78.9969944
2734,Kharif,10.0,1.0,25.75,80.75
2735,Kharif,4.0,0.5,25.75,80.75
2736,Kharif,3.0,0.6666666666666666,25.75,80.75
2737,Kharif,2.0,0.5,25.75,80.75
2738,Kharif,6.0,0.3333333333333333,25.75,80.75
2739,Kharif,6.0,1.0,25.75,80.75
2740,Kharif,2.0,1.0,25.75,80.75
2741,Kharif,3.0,1.0,27.17736635,78.3899119795118
2742,Kharif,3.0,0.3333333333333333,27.17736635,78.3899119795118
2743,Kharif,50.0,1.02,27.25,82.0
2744,Kharif,18.0,0.4444444444444444,27.25,82.0
2745,Kharif,12.0,0.75,27.25,82.0
2746,Kharif,5.0,0.6,27.25,82.0
2747,Kharif,1.0,1.0,26.7600217,83.36681290000001
2748,Kharif,3074.0,0.8070917371502928,25.81986155,79.8632426258429
2749,Kharif,2708.0,0.43685376661742986,25.81986155,79.8632426258429
2750,Kharif,1238.0,0.7851373182552503,25.81986155,79.8632426258429
2751,Kharif,256.0,0.59375,25.81986155,79.8632426258429
2752,Kharif,154.0,0.7207792207792207,25.81986155,79.8632426258429
2753,Kharif,51.0,0.1568627450980392,25.81986155,79.8632426258429
2754,Kharif,59.0,1.0677966101694916,25.81986155,79.8632426258429
2755,Kharif,129.0,0.4108527131782946,25.81986155,79.8632426258429
2756,Kharif,13.0,0.7692307692307693,25.81986155,79.8632426258429
2757,Kharif,129.0,0.9767441860465116,25.81986155,79.8632426258429
2758,Kharif,16.0,0.6875,25.81986155,79.8632426258429
2759,Kharif,13.0,0.8461538461538461,25.81986155,79.8632426258429
2760,Kharif,9.0,1.0,25.81986155,79.8632426258429
2761,Kharif,14.0,1.2142857142857142,25.81986155,79.8632426258429
2762,Kharif,13.0,1.2307692307692308,25.81986155,79.8632426258429
2763,Kharif,17.0,1.4117647058823528,25.81986155,79.8632426258429
2764,Kharif,100.0,0.58,25.81986155,79.8632426258429
2765,Kharif,79.0,0.7215189873417721,25.81986155,79.8632426258429
2766,Kharif,33.0,1.0303030303030305,27.416471500000004,80.2473372
2767,Kharif,31.0,0.41935483870967744,27.416471500000004,80.2473372
2768,Kharif,33.0,0.7575757575757576,27.416471500000004,80.2473372
2769,Kharif,16.0,0.5625,27.416471500000004,80.2473372
2770,Kharif,41.0,0.7317073170731707,27.416471500000004,80.2473372
2771,Kharif,22.0,0.18181818181818185,27.416471500000004,80.2473372
2772,Kharif,13.0,1.0769230769230769,27.416471500000004,80.2473372
2773,Kharif,13.0,0.38461538461538464,27.416471500000004,80.2473372
2774,Kharif,13.0,1.0,27.416471500000004,80.2473372
2775,Kharif,2.0,0.5,27.416471500000004,80.2473372
2776,Kharif,10665.0,1.03300515705579,26.10520395,79.42662629680571
2777,Kharif,15508.0,0.297975238586536,26.10520395,79.42662629680571
2778,Kharif,2026.0,0.3351431391905232,26.10520395,79.42662629680571
2779,Kharif,1353.0,0.6903178122690318,26.10520395,79.42662629680571
2780,Kharif,885.0,0.7254237288135593,26.10520395,79.42662629680571
2781,Kharif,327.0,0.1620795107033639,26.10520395,79.42662629680571
2782,Kharif,537.0,1.0726256983240223,26.10520395,79.42662629680571
2783,Kharif,989.0,0.4125379170879677,26.10520395,79.42662629680571
2784,Kharif,348.0,0.7844827586206896,26.10520395,79.42662629680571
2785,Kharif,905.0,0.9756906077348066,26.10520395,79.42662629680571
2786,Kharif,716.0,0.6703910614525139,26.10520395,79.42662629680571
2787,Kharif,355.0,0.8591549295774648,26.10520395,79.42662629680571
2788,Kharif,21.0,1.238095238095238,26.10520395,79.42662629680571
2789,Kharif,48.0,1.25,26.10520395,79.42662629680571
2790,Kharif,35.0,1.4,26.10520395,79.42662629680571
2791,Kharif,43.0,0.5813953488372093,26.10520395,79.42662629680571
2792,Kharif,25.0,0.72,26.10520395,79.42662629680571
2793,Kharif,5.0,0.2,25.7472,82.689
2794,Kharif,14203.0,1.1330000704076604,25.450246399999997,78.58000849999999
2795,Kharif,12591.0,0.3330156460964181,25.450246399999997,78.58000849999999
2796,Kharif,3310.0,0.5861027190332326,25.450246399999997,78.58000849999999
2797,Kharif,4667.0,0.4990357831583458,25.450246399999997,78.58000849999999
2798,Kharif,1418.0,0.6558533145275035,25.450246399999997,78.58000849999999
2799,Kharif,245.0,0.16326530612244894,25.450246399999997,78.58000849999999
2800,Kharif,405.0,1.0716049382716049,25.450246399999997,78.58000849999999
2801,Kharif,1499.0,0.4129419613075384,25.450246399999997,78.58000849999999
2802,Kharif,455.0,0.7824175824175824,25.450246399999997,78.58000849999999
2803,Kharif,602.0,0.9767441860465116,25.450246399999997,78.58000849999999
2804,Kharif,1368.0,0.6695906432748538,25.450246399999997,78.58000849999999
2805,Kharif,332.0,0.858433734939759,25.450246399999997,78.58000849999999
2806,Kharif,191.0,1.057591623036649,25.450246399999997,78.58000849999999
2807,Kharif,293.0,1.2286689419795225,25.450246399999997,78.58000849999999
2808,Kharif,1210.0,1.2520661157024793,25.450246399999997,78.58000849999999
2809,Kharif,1395.0,1.414336917562724,25.450246399999997,78.58000849999999
2810,Kharif,3158.0,0.5756808106396454,25.450246399999997,78.58000849999999
